GEPARALLELUPS-MIB::upsBatteryfirst       1.3.6.1.4.1.818.1.1.11.2
GEPARALLELUPS-MIB::upsBatteryStatusfirst 1.3.6.1.4.1.818.1.1.11.2.1
GEPARALLELUPS-MIB::upsSecondsOnBatteryfirst 1.3.6.1.4.1.818.1.1.11.2.2
GEPARALLELUPS-MIB::upsEstimatedMinutesRemainingfirst 1.3.6.1.4.1.818.1.1.11.2.3
GEPARALLELUPS-MIB::upsEstimatedChargeRemainingfirst 1.3.6.1.4.1.818.1.1.11.2.4
GEPARALLELUPS-MIB::upsBatteryVoltagefirst 1.3.6.1.4.1.818.1.1.11.2.5
GEPARALLELUPS-MIB::upsBatteryCurrentfirst 1.3.6.1.4.1.818.1.1.11.2.6
GEPARALLELUPS-MIB::upsBatteryTemperaturefirst 1.3.6.1.4.1.818.1.1.11.2.7
GEPARALLELUPS-MIB::upsBatteryRipplefirst 1.3.6.1.4.1.818.1.1.11.2.8
GEPARALLELUPS-MIB::upsInputfirst         1.3.6.1.4.1.818.1.1.11.3
GEPARALLELUPS-MIB::upsInputLineBadsfirst 1.3.6.1.4.1.818.1.1.11.3.1
GEPARALLELUPS-MIB::upsInputNumLinesfirst 1.3.6.1.4.1.818.1.1.11.3.2
GEPARALLELUPS-MIB::upsInputFirstTable    1.3.6.1.4.1.818.1.1.11.3.3
GEPARALLELUPS-MIB::upsInputFirstEntry    1.3.6.1.4.1.818.1.1.11.3.3.1
GEPARALLELUPS-MIB::upsInputLineIndexfirst 1.3.6.1.4.1.818.1.1.11.3.3.1.1
GEPARALLELUPS-MIB::upsInputFrequencyfirst 1.3.6.1.4.1.818.1.1.11.3.3.1.2
GEPARALLELUPS-MIB::upsInputVoltagefirst  1.3.6.1.4.1.818.1.1.11.3.3.1.3
GEPARALLELUPS-MIB::upsInputCurrentfirst  1.3.6.1.4.1.818.1.1.11.3.3.1.4
GEPARALLELUPS-MIB::upsInputTruePowerfirst 1.3.6.1.4.1.818.1.1.11.3.3.1.5
GEPARALLELUPS-MIB::upsInputVoltageMinfirst 1.3.6.1.4.1.818.1.1.11.3.3.1.6
GEPARALLELUPS-MIB::upsInputVoltageMaxfirst 1.3.6.1.4.1.818.1.1.11.3.3.1.7
GEPARALLELUPS-MIB::upsOutputfirst        1.3.6.1.4.1.818.1.1.11.4
GEPARALLELUPS-MIB::upsOutputSourcefirst  1.3.6.1.4.1.818.1.1.11.4.1
GEPARALLELUPS-MIB::upsOutputFrequencyfirst 1.3.6.1.4.1.818.1.1.11.4.2
GEPARALLELUPS-MIB::upsOutputNumLinesfirst 1.3.6.1.4.1.818.1.1.11.4.3
GEPARALLELUPS-MIB::upsOutputFirstTable   1.3.6.1.4.1.818.1.1.11.4.4
GEPARALLELUPS-MIB::upsOutputFirstEntry   1.3.6.1.4.1.818.1.1.11.4.4.1
GEPARALLELUPS-MIB::upsOutputLineIndexfirst 1.3.6.1.4.1.818.1.1.11.4.4.1.1
GEPARALLELUPS-MIB::upsOutputVoltagefirst 1.3.6.1.4.1.818.1.1.11.4.4.1.2
GEPARALLELUPS-MIB::upsOutputCurrentfirst 1.3.6.1.4.1.818.1.1.11.4.4.1.3
GEPARALLELUPS-MIB::upsOutputPowerfirst   1.3.6.1.4.1.818.1.1.11.4.4.1.4
GEPARALLELUPS-MIB::upsOutputPercentLoadfirst 1.3.6.1.4.1.818.1.1.11.4.4.1.5
GEPARALLELUPS-MIB::upsOutputPowerFactorfirst 1.3.6.1.4.1.818.1.1.11.4.4.1.6
GEPARALLELUPS-MIB::upsOutputPeakCurrentfirst 1.3.6.1.4.1.818.1.1.11.4.4.1.7
GEPARALLELUPS-MIB::upsOutputShareCurrentfirst 1.3.6.1.4.1.818.1.1.11.4.4.1.8
GEPARALLELUPS-MIB::upsBypassfirst        1.3.6.1.4.1.818.1.1.11.5
GEPARALLELUPS-MIB::upsBypassFrequencyfirst 1.3.6.1.4.1.818.1.1.11.5.1
GEPARALLELUPS-MIB::upsBypassNumLinesfirst 1.3.6.1.4.1.818.1.1.11.5.2
GEPARALLELUPS-MIB::upsBypassFirstTable   1.3.6.1.4.1.818.1.1.11.5.3
GEPARALLELUPS-MIB::upsBypassFirstEntry   1.3.6.1.4.1.818.1.1.11.5.3.1
GEPARALLELUPS-MIB::upsBypassLineIndexfirst 1.3.6.1.4.1.818.1.1.11.5.3.1.1
GEPARALLELUPS-MIB::upsBypassVoltagefirst 1.3.6.1.4.1.818.1.1.11.5.3.1.2
GEPARALLELUPS-MIB::upsBypassCurrentfirst 1.3.6.1.4.1.818.1.1.11.5.3.1.3
GEPARALLELUPS-MIB::upsBypassPowerfirst   1.3.6.1.4.1.818.1.1.11.5.3.1.4
GEPARALLELUPS-MIB::upsAlarmfirst         1.3.6.1.4.1.818.1.1.11.6
GEPARALLELUPS-MIB::upsAlarmsPresentfirst 1.3.6.1.4.1.818.1.1.11.6.1
GEPARALLELUPS-MIB::upsAlarmFirstTable    1.3.6.1.4.1.818.1.1.11.6.2
GEPARALLELUPS-MIB::upsAlarmFirstEntry    1.3.6.1.4.1.818.1.1.11.6.2.1
GEPARALLELUPS-MIB::upsAlarmIdfirst       1.3.6.1.4.1.818.1.1.11.6.2.1.1
GEPARALLELUPS-MIB::upsAlarmDescrfirst    1.3.6.1.4.1.818.1.1.11.6.2.1.2
GEPARALLELUPS-MIB::upsAlarmTimefirst     1.3.6.1.4.1.818.1.1.11.6.2.1.3
GEPARALLELUPS-MIB::upsWellKnownAlarmsfirst 1.3.6.1.4.1.818.1.1.11.6.3
GEPARALLELUPS-MIB::upsAlarmBatteryBadfirst 1.3.6.1.4.1.818.1.1.11.6.3.1
GEPARALLELUPS-MIB::upsAlarmOnBatteryfirst 1.3.6.1.4.1.818.1.1.11.6.3.2
GEPARALLELUPS-MIB::upsAlarmLowBatteryfirst 1.3.6.1.4.1.818.1.1.11.6.3.3
GEPARALLELUPS-MIB::upsAlarmDepletedBatteryfirst 1.3.6.1.4.1.818.1.1.11.6.3.4
GEPARALLELUPS-MIB::upsAlarmTempBadfirst  1.3.6.1.4.1.818.1.1.11.6.3.5
GEPARALLELUPS-MIB::upsAlarmInputBadfirst 1.3.6.1.4.1.818.1.1.11.6.3.6
GEPARALLELUPS-MIB::upsAlarmOutputBadfirst 1.3.6.1.4.1.818.1.1.11.6.3.7
GEPARALLELUPS-MIB::upsAlarmOutputOverloadfirst 1.3.6.1.4.1.818.1.1.11.6.3.8
GEPARALLELUPS-MIB::upsAlarmOnBypassfirst 1.3.6.1.4.1.818.1.1.11.6.3.9
GEPARALLELUPS-MIB::upsAlarmBypassBadfirst 1.3.6.1.4.1.818.1.1.11.6.3.10
GEPARALLELUPS-MIB::upsAlarmOutputOffAsRequestedfirst 1.3.6.1.4.1.818.1.1.11.6.3.11
GEPARALLELUPS-MIB::upsAlarmUpsOffAsRequestedfirst 1.3.6.1.4.1.818.1.1.11.6.3.12
GEPARALLELUPS-MIB::upsAlarmChargerFailedfirst 1.3.6.1.4.1.818.1.1.11.6.3.13
GEPARALLELUPS-MIB::upsAlarmUpsOutputOfffirst 1.3.6.1.4.1.818.1.1.11.6.3.14
GEPARALLELUPS-MIB::upsAlarmUpsSystemOfffirst 1.3.6.1.4.1.818.1.1.11.6.3.15
GEPARALLELUPS-MIB::upsAlarmFanFailurefirst 1.3.6.1.4.1.818.1.1.11.6.3.16
GEPARALLELUPS-MIB::upsAlarmFuseFailurefirst 1.3.6.1.4.1.818.1.1.11.6.3.17
GEPARALLELUPS-MIB::upsAlarmGeneralFaultfirst 1.3.6.1.4.1.818.1.1.11.6.3.18
GEPARALLELUPS-MIB::upsAlarmDiagnosticTestFailedfirst 1.3.6.1.4.1.818.1.1.11.6.3.19
GEPARALLELUPS-MIB::upsAlarmCommunicationsLostfirst 1.3.6.1.4.1.818.1.1.11.6.3.20
GEPARALLELUPS-MIB::upsAlarmAwaitingPowerfirst 1.3.6.1.4.1.818.1.1.11.6.3.21
GEPARALLELUPS-MIB::upsAlarmShutdownPendingfirst 1.3.6.1.4.1.818.1.1.11.6.3.22
GEPARALLELUPS-MIB::upsAlarmShutdownImminentfirst 1.3.6.1.4.1.818.1.1.11.6.3.23
GEPARALLELUPS-MIB::upsAlarmTestInProgressfirst 1.3.6.1.4.1.818.1.1.11.6.3.24
GEPARALLELUPS-MIB::upsAlarmReceptacleOfffirst 1.3.6.1.4.1.818.1.1.11.6.3.25
GEPARALLELUPS-MIB::upsAlarmHighSpeedBusFailurefirst 1.3.6.1.4.1.818.1.1.11.6.3.26
GEPARALLELUPS-MIB::upsAlarmHighSpeedBusJACRCFailurefirst 1.3.6.1.4.1.818.1.1.11.6.3.27
GEPARALLELUPS-MIB::upsAlarmConnectivityBusFailurefirst 1.3.6.1.4.1.818.1.1.11.6.3.28
GEPARALLELUPS-MIB::upsAlarmHighSpeedBusJBCRCFailurefirst 1.3.6.1.4.1.818.1.1.11.6.3.29
GEPARALLELUPS-MIB::upsAlarmCurrentSharingfirst 1.3.6.1.4.1.818.1.1.11.6.3.30
GEPARALLELUPS-MIB::upsAlarmDCRipplefirst 1.3.6.1.4.1.818.1.1.11.6.3.31
GEPARALLELUPS-MIB::upsAlarmMaskAfirst    1.3.6.1.4.1.818.1.1.11.6.4
GEPARALLELUPS-MIB::upsTestfirst          1.3.6.1.4.1.818.1.1.11.7
GEPARALLELUPS-MIB::upsTestIdfirst        1.3.6.1.4.1.818.1.1.11.7.1
GEPARALLELUPS-MIB::upsTestSpinLockfirst  1.3.6.1.4.1.818.1.1.11.7.2
GEPARALLELUPS-MIB::upsTestResultsSummaryfirst 1.3.6.1.4.1.818.1.1.11.7.3
GEPARALLELUPS-MIB::upsTestResultsDetailfirst 1.3.6.1.4.1.818.1.1.11.7.4
GEPARALLELUPS-MIB::upsTestStartTimefirst 1.3.6.1.4.1.818.1.1.11.7.5
GEPARALLELUPS-MIB::upsTestElapsedTimefirst 1.3.6.1.4.1.818.1.1.11.7.6
GEPARALLELUPS-MIB::upsWellKnownTestsfirst 1.3.6.1.4.1.818.1.1.11.7.7
GEPARALLELUPS-MIB::upsTestNoTestsInitiatedfirst 1.3.6.1.4.1.818.1.1.11.7.7.1
GEPARALLELUPS-MIB::upsTestAbortTestInProgressfirst 1.3.6.1.4.1.818.1.1.11.7.7.2
GEPARALLELUPS-MIB::upsTestGeneralSystemsTestfirst 1.3.6.1.4.1.818.1.1.11.7.7.3
GEPARALLELUPS-MIB::upsTestQuickBatteryTestfirst 1.3.6.1.4.1.818.1.1.11.7.7.4
GEPARALLELUPS-MIB::upsTestDeepBatteryCalibrationfirst 1.3.6.1.4.1.818.1.1.11.7.7.5
GEPARALLELUPS-MIB::upsControlfirst       1.3.6.1.4.1.818.1.1.11.8
GEPARALLELUPS-MIB::upsShutdownTypefirst  1.3.6.1.4.1.818.1.1.11.8.1
GEPARALLELUPS-MIB::upsShutdownAfterDelayfirst 1.3.6.1.4.1.818.1.1.11.8.2
GEPARALLELUPS-MIB::upsStartupAfterDelayfirst 1.3.6.1.4.1.818.1.1.11.8.3
GEPARALLELUPS-MIB::upsRebootWithDurationfirst 1.3.6.1.4.1.818.1.1.11.8.4
GEPARALLELUPS-MIB::upsAutoRestartfirst   1.3.6.1.4.1.818.1.1.11.8.5
GEPARALLELUPS-MIB::upsReceptaclesNumfirst 1.3.6.1.4.1.818.1.1.11.8.6
GEPARALLELUPS-MIB::upsReceptacleFirstTable 1.3.6.1.4.1.818.1.1.11.8.7
GEPARALLELUPS-MIB::upsReceptacleFirstEntry 1.3.6.1.4.1.818.1.1.11.8.7.1
GEPARALLELUPS-MIB::upsReceptacleLineIndexfirst 1.3.6.1.4.1.818.1.1.11.8.7.1.1
GEPARALLELUPS-MIB::upsReceptacleOnOfffirst 1.3.6.1.4.1.818.1.1.11.8.7.1.2
GEPARALLELUPS-MIB::upsUPSModefirst       1.3.6.1.4.1.818.1.1.11.8.8
GEPARALLELUPS-MIB::upsRectifierOnOfffirst 1.3.6.1.4.1.818.1.1.11.8.9
GEPARALLELUPS-MIB::upsBatteryChargeMethodfirst 1.3.6.1.4.1.818.1.1.11.8.10
GEPARALLELUPS-MIB::upsInverterOnOfffirst 1.3.6.1.4.1.818.1.1.11.8.11
GEPARALLELUPS-MIB::upsBypassOnOfffirst   1.3.6.1.4.1.818.1.1.11.8.12
GEPARALLELUPS-MIB::upsLoadSourcefirst    1.3.6.1.4.1.818.1.1.11.8.13
GEPARALLELUPS-MIB::upsConfigfirst        1.3.6.1.4.1.818.1.1.11.9
GEPARALLELUPS-MIB::upsConfigInputVoltagefirst 1.3.6.1.4.1.818.1.1.11.9.1
GEPARALLELUPS-MIB::upsConfigInputFreqfirst 1.3.6.1.4.1.818.1.1.11.9.2
GEPARALLELUPS-MIB::upsConfigOutputVoltagefirst 1.3.6.1.4.1.818.1.1.11.9.3
GEPARALLELUPS-MIB::upsConfigOutputFreqfirst 1.3.6.1.4.1.818.1.1.11.9.4
GEPARALLELUPS-MIB::upsConfigOutputVAfirst 1.3.6.1.4.1.818.1.1.11.9.5
GEPARALLELUPS-MIB::upsConfigOutputPowerfirst 1.3.6.1.4.1.818.1.1.11.9.6
GEPARALLELUPS-MIB::upsConfigLowBattTimefirst 1.3.6.1.4.1.818.1.1.11.9.7
GEPARALLELUPS-MIB::upsConfigAudibleStatusfirst 1.3.6.1.4.1.818.1.1.11.9.8
GEPARALLELUPS-MIB::upsConfigLowVoltageTransferPointfirst 1.3.6.1.4.1.818.1.1.11.9.9
GEPARALLELUPS-MIB::upsConfigHighVoltageTransferPointfirst 1.3.6.1.4.1.818.1.1.11.9.10
GEPARALLELUPS-MIB::upsConfigBatteryCapacityfirst 1.3.6.1.4.1.818.1.1.11.9.11
GEPARALLELUPS-MIB::upsConfigBatteryChargeCurrentfirst 1.3.6.1.4.1.818.1.1.11.9.12
GEPARALLELUPS-MIB::upsConfigNoLoadShutdownfirst 1.3.6.1.4.1.818.1.1.11.9.13
GEPARALLELUPS-MIB::upsConfigStartDelayfirst 1.3.6.1.4.1.818.1.1.11.9.14
GEPARALLELUPS-MIB::upsGetSetfirst        1.3.6.1.4.1.818.1.1.11.10
GEPARALLELUPS-MIB::upsEventGetNextfirst  1.3.6.1.4.1.818.1.1.11.10.1
GEPARALLELUPS-MIB::upsEventGetPreviousfirst 1.3.6.1.4.1.818.1.1.11.10.2
GEPARALLELUPS-MIB::upsEventSetStartingTimeStampfirst 1.3.6.1.4.1.818.1.1.11.10.3
GEPARALLELUPS-MIB::upsEventRetreiveCurrentTimeStampfirst 1.3.6.1.4.1.818.1.1.11.10.4
GEPARALLELUPS-MIB::upsEventTableSizefirst 1.3.6.1.4.1.818.1.1.11.10.5
GEPARALLELUPS-MIB::upsEventFirstTable    1.3.6.1.4.1.818.1.1.11.10.6
GEPARALLELUPS-MIB::upsEventFirstEntry    1.3.6.1.4.1.818.1.1.11.10.6.1
GEPARALLELUPS-MIB::upsEventLineIndexfirst 1.3.6.1.4.1.818.1.1.11.10.6.1.1
GEPARALLELUPS-MIB::upsEventCodefirst     1.3.6.1.4.1.818.1.1.11.10.6.1.2
GEPARALLELUPS-MIB::upsEventStatusfirst   1.3.6.1.4.1.818.1.1.11.10.6.1.3
GEPARALLELUPS-MIB::upsEventTimefirst     1.3.6.1.4.1.818.1.1.11.10.6.1.4
GEPARALLELUPS-MIB::upsParametersReadfirst 1.3.6.1.4.1.818.1.1.11.10.7
GEPARALLELUPS-MIB::upsParametersWritefirst 1.3.6.1.4.1.818.1.1.11.10.8
GEPARALLELUPS-MIB::upsParametersStartAddressfirst 1.3.6.1.4.1.818.1.1.11.10.9
GEPARALLELUPS-MIB::upsParameterTableSizefirst 1.3.6.1.4.1.818.1.1.11.10.10
GEPARALLELUPS-MIB::upsParameterFirstTable 1.3.6.1.4.1.818.1.1.11.10.11
GEPARALLELUPS-MIB::upsParameterFirstEntry 1.3.6.1.4.1.818.1.1.11.10.11.1
GEPARALLELUPS-MIB::upsParameterLineIndexfirst 1.3.6.1.4.1.818.1.1.11.10.11.1.1
GEPARALLELUPS-MIB::upsParameterValuefirst 1.3.6.1.4.1.818.1.1.11.10.11.1.2
GEPARALLELUPS-MIB::upsStatusfirst        1.3.6.1.4.1.818.1.1.11.10.12
GEPARALLELUPS-MIB::upsMainsStatisticsMBfailfirst 1.3.6.1.4.1.818.1.1.11.10.13
GEPARALLELUPS-MIB::upsMainsStatisticsMRfailfirst 1.3.6.1.4.1.818.1.1.11.10.14
GEPARALLELUPS-MIB::upsMainsStatisticsB2first 1.3.6.1.4.1.818.1.1.11.10.15
GEPARALLELUPS-MIB::upsMainsStatisticsB5first 1.3.6.1.4.1.818.1.1.11.10.16
GEPARALLELUPS-MIB::upsMainsStatisticsB10first 1.3.6.1.4.1.818.1.1.11.10.17
GEPARALLELUPS-MIB::upsMainsStatisticsB200first 1.3.6.1.4.1.818.1.1.11.10.18
GEPARALLELUPS-MIB::upsMainsStatisticsBypRelfirst 1.3.6.1.4.1.818.1.1.11.10.19
GEPARALLELUPS-MIB::upsTimefirst          1.3.6.1.4.1.818.1.1.11.10.20
GEPARALLELUPS-MIB::upsRequestPermissionfirst 1.3.6.1.4.1.818.1.1.11.10.21
GEPARALLELUPS-MIB::upsEventGetCodefirst  1.3.6.1.4.1.818.1.1.11.10.22
GEPARALLELUPS-MIB::upsEventSpinLockfirst 1.3.6.1.4.1.818.1.1.11.10.23
GEPARALLELUPS-MIB::upsParameterSpinLockfirst 1.3.6.1.4.1.818.1.1.11.10.24
GEPARALLELUPS-MIB::geUPSTrapsfirst       1.3.6.1.4.1.818.1.1.11.11
GEPARALLELUPS-MIB::upsTrapAlarmBatteryBadfirst 1.3.6.1.4.1.818.1.1.11.11.1
GEPARALLELUPS-MIB::upsTrapAlarmOnBatteryfirst 1.3.6.1.4.1.818.1.1.11.11.2
GEPARALLELUPS-MIB::upsTrapAlarmLowBatteryfirst 1.3.6.1.4.1.818.1.1.11.11.3
GEPARALLELUPS-MIB::upsTrapAlarmDepletedBatteryfirst 1.3.6.1.4.1.818.1.1.11.11.4
GEPARALLELUPS-MIB::upsTrapAlarmTempBadfirst 1.3.6.1.4.1.818.1.1.11.11.5
GEPARALLELUPS-MIB::upsTrapAlarmInputBadfirst 1.3.6.1.4.1.818.1.1.11.11.6
GEPARALLELUPS-MIB::upsTrapAlarmOutputBadfirst 1.3.6.1.4.1.818.1.1.11.11.7
GEPARALLELUPS-MIB::upsTrapAlarmOutputOverloadfirst 1.3.6.1.4.1.818.1.1.11.11.8
GEPARALLELUPS-MIB::upsTrapAlarmOnBypassfirst 1.3.6.1.4.1.818.1.1.11.11.9
GEPARALLELUPS-MIB::upsTrapAlarmBypassBadfirst 1.3.6.1.4.1.818.1.1.11.11.10
GEPARALLELUPS-MIB::upsTrapAlarmOutputOffAsRequestedfirst 1.3.6.1.4.1.818.1.1.11.11.11
GEPARALLELUPS-MIB::upsTrapAlarmUpsOffAsRequestedfirst 1.3.6.1.4.1.818.1.1.11.11.12
GEPARALLELUPS-MIB::upsTrapAlarmChargerFailedfirst 1.3.6.1.4.1.818.1.1.11.11.13
GEPARALLELUPS-MIB::upsTrapAlarmUpsOutputOfffirst 1.3.6.1.4.1.818.1.1.11.11.14
GEPARALLELUPS-MIB::upsTrapAlarmUpsSystemOfffirst 1.3.6.1.4.1.818.1.1.11.11.15
GEPARALLELUPS-MIB::upsTrapAlarmFanFailurefirst 1.3.6.1.4.1.818.1.1.11.11.16
GEPARALLELUPS-MIB::upsTrapAlarmFuseFailurefirst 1.3.6.1.4.1.818.1.1.11.11.17
GEPARALLELUPS-MIB::upsTrapAlarmGeneralFaultfirst 1.3.6.1.4.1.818.1.1.11.11.18
GEPARALLELUPS-MIB::upsTrapAlarmDiagnosticTestFailedfirst 1.3.6.1.4.1.818.1.1.11.11.19
GEPARALLELUPS-MIB::upsTrapAlarmCommunicationsLostfirst 1.3.6.1.4.1.818.1.1.11.11.20
GEPARALLELUPS-MIB::upsTrapAlarmAwaitingPowerfirst 1.3.6.1.4.1.818.1.1.11.11.21
GEPARALLELUPS-MIB::upsTrapAlarmShutdownPendingfirst 1.3.6.1.4.1.818.1.1.11.11.22
GEPARALLELUPS-MIB::upsTrapAlarmShutdownImminentfirst 1.3.6.1.4.1.818.1.1.11.11.23
GEPARALLELUPS-MIB::upsTrapAlarmTestInProgressfirst 1.3.6.1.4.1.818.1.1.11.11.24
GEPARALLELUPS-MIB::upsTrapAlarmReceptacleOfffirst 1.3.6.1.4.1.818.1.1.11.11.25
GEPARALLELUPS-MIB::upsTrapAlarmHighspeedBusFailurefirst 1.3.6.1.4.1.818.1.1.11.11.26
GEPARALLELUPS-MIB::upsTrapAlarmHighspeedBusJACRCFailurefirst 1.3.6.1.4.1.818.1.1.11.11.27
GEPARALLELUPS-MIB::upsTrapAlarmConnectivityBusFailurefirst 1.3.6.1.4.1.818.1.1.11.11.28
GEPARALLELUPS-MIB::upsTrapAlarmHighspeedBusJBCRCFailurefirst 1.3.6.1.4.1.818.1.1.11.11.29
GEPARALLELUPS-MIB::upsTrapAlarmCurrentSharingFailurefirst 1.3.6.1.4.1.818.1.1.11.11.30
GEPARALLELUPS-MIB::upsTrapAlarmDCRippleFailurefirst 1.3.6.1.4.1.818.1.1.11.11.31
GEPARALLELUPS-MIB::upsTrapAlarmBatteryBadRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.33
GEPARALLELUPS-MIB::upsTrapAlarmOnBatteryRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.34
GEPARALLELUPS-MIB::upsTrapAlarmLowBatteryRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.35
GEPARALLELUPS-MIB::upsTrapAlarmDepletedBatteryRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.36
GEPARALLELUPS-MIB::upsTrapAlarmTempBadRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.37
GEPARALLELUPS-MIB::upsTrapAlarmInputBadRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.38
GEPARALLELUPS-MIB::upsTrapAlarmOutputBadRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.39
GEPARALLELUPS-MIB::upsTrapAlarmOutputOverloadRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.40
GEPARALLELUPS-MIB::upsTrapAlarmOnBypassRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.41
GEPARALLELUPS-MIB::upsTrapAlarmBypassBadRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.42
GEPARALLELUPS-MIB::upsTrapAlarmOutputOffAsRequestedRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.43
GEPARALLELUPS-MIB::upsTrapAlarmUpsOffAsRequestedRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.44
GEPARALLELUPS-MIB::upsTrapAlarmChargerFailedRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.45
GEPARALLELUPS-MIB::upsTrapAlarmUpsOutputOnfirst 1.3.6.1.4.1.818.1.1.11.11.46
GEPARALLELUPS-MIB::upsTrapAlarmUpsSystemOnfirst 1.3.6.1.4.1.818.1.1.11.11.47
GEPARALLELUPS-MIB::upsTrapAlarmFanFailureRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.48
GEPARALLELUPS-MIB::upsTrapAlarmFuseFailureRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.49
GEPARALLELUPS-MIB::upsTrapAlarmGeneralFaultRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.50
GEPARALLELUPS-MIB::upsTrapAlarmDiagnosticTestFailedRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.51
GEPARALLELUPS-MIB::upsTrapAlarmCommunicationsLostRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.52
GEPARALLELUPS-MIB::upsTrapAlarmAwaitingPowerRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.53
GEPARALLELUPS-MIB::upsTrapAlarmShutdownPendingRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.54
GEPARALLELUPS-MIB::upsTrapAlarmShutdownImminentRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.55
GEPARALLELUPS-MIB::upsTrapAlarmTestInProgressRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.56
GEPARALLELUPS-MIB::upsTrapAlarmReceptacleOnfirst 1.3.6.1.4.1.818.1.1.11.11.57
GEPARALLELUPS-MIB::upsTrapAlarmHighspeedBusRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.58
GEPARALLELUPS-MIB::upsTrapAlarmHighspeedBusJACRCRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.59
GEPARALLELUPS-MIB::upsTrapAlarmConnectivityBusRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.60
GEPARALLELUPS-MIB::upsTrapAlarmHighspeedBusJBCRCRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.61
GEPARALLELUPS-MIB::upsTrapAlarmCurrentSharingRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.62
GEPARALLELUPS-MIB::upsTrapAlarmDCRippleRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.63
GEPARALLELUPS-MIB::upsTrapAlarmValueLowfirst 1.3.6.1.4.1.818.1.1.11.11.129
GEPARALLELUPS-MIB::upsTrapAlarmValueHighfirst 1.3.6.1.4.1.818.1.1.11.11.130
GEPARALLELUPS-MIB::upsTrapAlarmValueLowRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.133
GEPARALLELUPS-MIB::upsTrapAlarmValueHighRestoredfirst 1.3.6.1.4.1.818.1.1.11.11.134
GEPARALLELUPS-MIB::upsDiagnosticfirst    1.3.6.1.4.1.818.1.1.11.12
GEPARALLELUPS-MIB::upsDiagnosticBusJACommunicationStatusfirst 1.3.6.1.4.1.818.1.1.11.12.1
GEPARALLELUPS-MIB::upsDiagnosticBusJBCommunicationStatusfirst 1.3.6.1.4.1.818.1.1.11.12.2
GEPARALLELUPS-MIB::upsDiagnosticBatteryLifetimefirst 1.3.6.1.4.1.818.1.1.11.12.3
GEPARALLELUPS-MIB::upsDiagnosticFansLifetimefirst 1.3.6.1.4.1.818.1.1.11.12.4
GEPARALLELUPS-MIB::upsDiagnosticDCcapacitorsLifetimefirst 1.3.6.1.4.1.818.1.1.11.12.5
GEPARALLELUPS-MIB::upsDiagnosticACcapacitorsLifetimefirst 1.3.6.1.4.1.818.1.1.11.12.6
GEPARALLELUPS-MIB::upsDiagnosticGlobalServiceCheckfirst 1.3.6.1.4.1.818.1.1.11.12.7

GEPARALLELUPS-MIB::geSecondUPS           1.3.6.1.4.1.818.1.1.12
GEPARALLELUPS-MIB::upsIdentsecond        1.3.6.1.4.1.818.1.1.12.1
GEPARALLELUPS-MIB::upsIdentManufacturersecond 1.3.6.1.4.1.818.1.1.12.1.1
GEPARALLELUPS-MIB::upsIdentModelsecond   1.3.6.1.4.1.818.1.1.12.1.2
GEPARALLELUPS-MIB::upsIdentUPSSoftwareVersionsecond 1.3.6.1.4.1.818.1.1.12.1.3
GEPARALLELUPS-MIB::upsIdentAgentSoftwareVersionsecond 1.3.6.1.4.1.818.1.1.12.1.4
GEPARALLELUPS-MIB::upsIdentNamesecond    1.3.6.1.4.1.818.1.1.12.1.5
GEPARALLELUPS-MIB::upsIdentAttachedDevicessecond 1.3.6.1.4.1.818.1.1.12.1.6
GEPARALLELUPS-MIB::upsIdentUPSSerialNumbersecond 1.3.6.1.4.1.818.1.1.12.1.7
GEPARALLELUPS-MIB::upsIdentComProtVersionsecond 1.3.6.1.4.1.818.1.1.12.1.8
GEPARALLELUPS-MIB::upsIdentOperatingTimesecond 1.3.6.1.4.1.818.1.1.12.1.9
